epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1242,1449.18,0.34583,0.13073,0.00195,0.77648,0.73908,0.71356,0.38287,1.85444,1.31396,0.01756,0.000633661,0.000633661,0.000633661
1243,1450.34,0.3713,0.14722,0.00234,0.79162,0.73934,0.71521,0.38463,1.86067,1.3148,0.01775,0.000632828,0.000632828,0.000632828
1244,1451.53,0.36926,0.13298,0.00187,0.78941,0.73661,0.71239,0.38335,1.87136,1.31668,0.01791,0.000631996,0.000631996,0.000631996
1245,1452.67,0.3797,0.12902,0.00223,0.78517,0.74103,0.71336,0.37796,1.87506,1.26252,0.01803,0.000631163,0.000631163,0.000631163
1246,1453.84,0.35728,0.11394,0.00183,0.78706,0.74879,0.71354,0.38251,1.86976,1.25844,0.01803,0.00063033,0.00063033,0.00063033
1247,1455,0.32937,0.12384,0.00199,0.75811,0.74921,0.71439,0.37605,1.85548,1.3256,0.01735,0.000629498,0.000629498,0.000629498
1248,1456.15,0.31561,0.15845,0.00172,0.75694,0.73419,0.71585,0.38284,1.86311,1.2804,0.01795,0.000628665,0.000628665,0.000628665
1249,1457.31,0.32344,0.14025,0.00158,0.7342,0.73608,0.7146,0.38578,1.85838,1.28589,0.01787,0.000627832,0.000627832,0.000627832
1250,1458.47,0.37927,0.13975,0.00197,0.7498,0.72143,0.71263,0.38683,1.84892,1.26124,0.01774,0.000627,0.000627,0.000627
1251,1459.68,0.30261,0.10777,0.00153,0.75141,0.72143,0.70401,0.38221,1.82805,1.27701,0.01833,0.000626167,0.000626167,0.000626167
1252,1460.91,0.40497,0.14981,0.00231,0.80498,0.73561,0.71522,0.37733,1.82623,1.27699,0.01828,0.000625334,0.000625334,0.000625334
1253,1462.15,0.34016,0.14329,0.00175,0.80283,0.73571,0.71446,0.3782,1.80996,1.38647,0.01721,0.000624502,0.000624502,0.000624502
1254,1463.32,0.35244,0.14005,0.00207,0.78986,0.72143,0.69413,0.38237,1.80258,1.37445,0.01713,0.000623669,0.000623669,0.000623669
1255,1464.56,0.33703,0.10951,0.00198,0.79142,0.72143,0.69635,0.38383,1.79848,1.36403,0.01712,0.000622836,0.000622836,0.000622836
1256,1465.73,0.34954,0.14776,0.00203,0.76599,0.70714,0.67378,0.37528,1.79616,1.36846,0.01726,0.000622004,0.000622004,0.000622004
1257,1466.91,0.41996,0.15185,0.00165,0.78912,0.72143,0.69278,0.36599,1.80121,1.35219,0.01735,0.000621171,0.000621171,0.000621171
1258,1468.08,0.32955,0.11251,0.00165,0.75852,0.72143,0.68308,0.35807,1.81786,1.35285,0.01743,0.000620338,0.000620338,0.000620338
1259,1469.24,0.36863,0.16838,0.00188,0.7529,0.76067,0.70331,0.36785,1.81419,1.35877,0.01746,0.000619506,0.000619506,0.000619506
1260,1470.4,0.36344,0.16964,0.00222,0.75308,0.77909,0.70825,0.36817,1.82507,1.29495,0.01745,0.000618673,0.000618673,0.000618673
1261,1471.57,0.33214,0.15892,0.00226,0.70727,0.74198,0.67552,0.361,1.82469,1.32761,0.01736,0.00061784,0.00061784,0.00061784
1262,1472.76,0.36139,0.12715,0.00151,0.73151,0.67937,0.66069,0.35404,1.82073,1.34311,0.0173,0.000617008,0.000617008,0.000617008
1263,1473.94,0.31934,0.11433,0.00183,0.7308,0.67937,0.65414,0.35514,1.82757,1.36644,0.01736,0.000616175,0.000616175,0.000616175
1264,1475.08,0.31209,0.11045,0.00175,0.72823,0.67937,0.64408,0.34716,1.81986,1.40345,0.01714,0.000615342,0.000615342,0.000615342
1265,1476.25,0.34152,0.15553,0.00187,0.74316,0.69365,0.68949,0.36129,1.81769,1.41517,0.01719,0.00061451,0.00061451,0.00061451
1266,1477.41,0.30298,0.11475,0.00164,0.73081,0.69365,0.6907,0.36388,1.80715,1.40014,0.01724,0.000613677,0.000613677,0.000613677
1267,1478.57,0.32253,0.13291,0.00182,0.72946,0.69365,0.68993,0.36278,1.81117,1.27895,0.01835,0.000612844,0.000612844,0.000612844
1268,1479.75,0.36214,0.13286,0.00178,0.7384,0.69365,0.69415,0.36447,1.8075,1.25099,0.01824,0.000612012,0.000612012,0.000612012
1269,1480.94,0.31863,0.10968,0.00223,0.73706,0.69365,0.69473,0.36541,1.81532,1.2477,0.01811,0.000611179,0.000611179,0.000611179
1270,1482.1,0.35214,0.138,0.00186,0.77109,0.69365,0.70186,0.36684,1.82158,1.23002,0.01817,0.000610346,0.000610346,0.000610346
1271,1483.25,0.37504,0.14597,0.00181,0.73515,0.69365,0.70798,0.37717,1.82512,1.21196,0.018,0.000609514,0.000609514,0.000609514
1272,1484.41,0.28154,0.09663,0.00188,0.74708,0.70225,0.71178,0.38068,1.83288,1.13623,0.0177,0.000608681,0.000608681,0.000608681
1273,1485.56,0.33327,0.11585,0.00174,0.70416,0.72143,0.71332,0.37653,1.83531,1.12558,0.01767,0.000607848,0.000607848,0.000607848
1274,1486.72,0.30595,0.11517,0.00158,0.70098,0.72143,0.70594,0.37335,1.83732,1.12689,0.01788,0.000607016,0.000607016,0.000607016
1275,1487.87,0.31479,0.14486,0.00168,0.76094,0.69365,0.70256,0.36299,1.84127,1.12568,0.0179,0.000606183,0.000606183,0.000606183
1276,1489.04,0.36796,0.13246,0.00201,0.71993,0.7468,0.70247,0.36928,1.8448,1.11878,0.01801,0.00060535,0.00060535,0.00060535
1277,1490.24,0.36081,0.12198,0.00195,0.72681,0.76122,0.70581,0.36991,1.84235,1.10525,0.01806,0.000604518,0.000604518,0.000604518
1278,1491.44,0.38915,0.15791,0.00212,0.72534,0.74921,0.70368,0.36944,1.83017,1.11997,0.01755,0.000603685,0.000603685,0.000603685
1279,1492.63,0.33549,0.13602,0.0017,0.74657,0.76455,0.70448,0.37026,1.83394,1.11338,0.01759,0.000602852,0.000602852,0.000602852
1280,1493.8,0.35525,0.14459,0.0021,0.76819,0.73818,0.7047,0.36801,1.83703,1.11793,0.01758,0.00060202,0.00060202,0.00060202
1281,1494.93,0.35436,0.11768,0.00192,0.76559,0.73492,0.70078,0.36602,1.84002,1.11794,0.01782,0.000601187,0.000601187,0.000601187
1282,1496.14,0.3605,0.1186,0.00184,0.76201,0.75951,0.69202,0.35941,1.84062,1.10277,0.01804,0.000600354,0.000600354,0.000600354
1283,1497.38,0.34634,0.11433,0.00238,0.77035,0.73492,0.68729,0.35872,1.83847,1.10956,0.01794,0.000599522,0.000599522,0.000599522
1284,1498.6,0.39907,0.159,0.00188,0.8025,0.73422,0.69136,0.34937,1.8395,1.15564,0.01743,0.000598689,0.000598689,0.000598689
1285,1499.82,0.4021,0.13994,0.00187,0.7841,0.73492,0.67517,0.34072,1.86299,1.14693,0.01806,0.000597856,0.000597856,0.000597856
1286,1501.06,0.32371,0.1056,0.00208,0.77976,0.73638,0.67062,0.34905,1.85989,1.14182,0.01801,0.000597024,0.000597024,0.000597024
1287,1502.22,0.32546,0.12996,0.00173,0.76236,0.72563,0.66735,0.35789,1.83149,1.16672,0.01792,0.000596191,0.000596191,0.000596191
1288,1503.4,0.33872,0.12348,0.002,0.75214,0.70714,0.66843,0.36492,1.82639,1.22188,0.01688,0.000595358,0.000595358,0.000595358
1289,1504.53,0.36862,0.17624,0.00242,0.74977,0.70714,0.66419,0.36106,1.85157,1.17351,0.01699,0.000594526,0.000594526,0.000594526
1290,1505.65,0.36595,0.14036,0.00202,0.77492,0.70026,0.66517,0.36061,1.85271,1.17625,0.01677,0.000593693,0.000593693,0.000593693
1291,1506.8,0.37541,0.1535,0.0021,0.75176,0.70714,0.66917,0.36248,1.85454,1.15501,0.01674,0.00059286,0.00059286,0.00059286
1292,1507.92,0.31613,0.11601,0.00199,0.74738,0.72025,0.66822,0.36335,1.85185,1.16883,0.01671,0.000592028,0.000592028,0.000592028
1293,1509.03,0.28851,0.13646,0.00196,0.75021,0.70714,0.66376,0.36263,1.85312,1.13831,0.01686,0.000591195,0.000591195,0.000591195
1294,1510.16,0.30723,0.13359,0.00176,0.71084,0.7627,0.67243,0.36606,1.83672,1.1619,0.0171,0.000590362,0.000590362,0.000590362
1295,1511.4,0.32735,0.14506,0.00183,0.73106,0.74029,0.67721,0.36778,1.84138,1.17754,0.01753,0.00058953,0.00058953,0.00058953
1296,1512.58,0.3737,0.14928,0.00177,0.7445,0.77427,0.70004,0.37495,1.85915,1.1343,0.01742,0.000588697,0.000588697,0.000588697
1297,1513.75,0.32975,0.13654,0.00176,0.79837,0.72143,0.69725,0.37014,1.83771,1.18313,0.01758,0.000587864,0.000587864,0.000587864
1298,1514.9,0.35378,0.12962,0.00152,0.79971,0.72143,0.69384,0.3656,1.83583,1.19152,0.01761,0.000587032,0.000587032,0.000587032
1299,1516.05,0.35113,0.12711,0.00203,0.76704,0.74921,0.70712,0.36434,1.83451,1.20534,0.01758,0.000586199,0.000586199,0.000586199
1300,1517.2,0.35977,0.15407,0.00208,0.74131,0.76349,0.72177,0.369,1.84021,1.17305,0.01738,0.000585366,0.000585366,0.000585366
1301,1518.37,0.37704,0.16275,0.00171,0.72977,0.74921,0.69354,0.35672,1.83567,1.18633,0.01744,0.000584534,0.000584534,0.000584534
1302,1519.52,0.35645,0.12148,0.00184,0.77495,0.72096,0.69528,0.35508,1.82009,1.11473,0.01798,0.000583701,0.000583701,0.000583701
1303,1520.72,0.30958,0.14445,0.00169,0.81398,0.74504,0.69416,0.35121,1.82117,1.10835,0.01781,0.000582868,0.000582868,0.000582868
1304,1521.95,0.35159,0.13427,0.00171,0.79869,0.7461,0.68674,0.34074,1.82677,1.10958,0.01779,0.000582036,0.000582036,0.000582036
1305,1523.16,0.29692,0.17425,0.00172,0.80282,0.73492,0.70433,0.35186,1.82777,1.08143,0.01761,0.000581203,0.000581203,0.000581203
1306,1524.33,0.35349,0.13215,0.00156,0.81095,0.74061,0.71009,0.3572,1.84138,1.15349,0.01682,0.00058037,0.00058037,0.00058037
1307,1525.52,0.32686,0.11445,0.00166,0.84215,0.755,0.73491,0.35996,1.84708,1.1469,0.01682,0.000579538,0.000579538,0.000579538
1308,1526.68,0.29769,0.10934,0.0015,0.84804,0.75752,0.73523,0.36442,1.84266,1.13898,0.01679,0.000578705,0.000578705,0.000578705
1309,1527.83,0.32579,0.13245,0.00166,0.81384,0.74521,0.73369,0.36519,1.82978,1.05431,0.01753,0.000577872,0.000577872,0.000577872
1310,1528.99,0.35155,0.15932,0.00195,0.81088,0.74921,0.72958,0.36417,1.82965,1.04738,0.01754,0.00057704,0.00057704,0.00057704
1311,1530.14,0.31523,0.11493,0.00233,0.82825,0.78669,0.73674,0.36276,1.84372,1.06096,0.01764,0.000576207,0.000576207,0.000576207
1312,1531.32,0.37809,0.13607,0.00186,0.83767,0.78765,0.73674,0.36469,1.84234,1.06805,0.01769,0.000575374,0.000575374,0.000575374
1313,1532.5,0.37425,0.12098,0.00297,0.81567,0.77583,0.73461,0.36577,1.84427,1.08063,0.0177,0.000574542,0.000574542,0.000574542
1314,1533.68,0.29612,0.1061,0.00214,0.80053,0.78949,0.73399,0.36944,1.83931,1.10603,0.01776,0.000573709,0.000573709,0.000573709
1315,1534.84,0.3664,0.13086,0.00187,0.78249,0.79004,0.72768,0.35952,1.84439,1.10159,0.01781,0.000572876,0.000572876,0.000572876
1316,1536.08,0.34291,0.16147,0.00183,0.78584,0.77711,0.72393,0.3585,1.85286,1.12018,0.01784,0.000572044,0.000572044,0.000572044
1317,1537.3,0.31703,0.12737,0.00186,0.80758,0.75711,0.71633,0.35535,1.85501,1.11876,0.01786,0.000571211,0.000571211,0.000571211
1318,1538.48,0.3542,0.16635,0.00189,0.8123,0.75044,0.72087,0.36195,1.85741,1.11675,0.01793,0.000570378,0.000570378,0.000570378
1319,1539.74,0.30465,0.12066,0.00193,0.81884,0.73571,0.72539,0.37366,1.84911,1.13155,0.01794,0.000569546,0.000569546,0.000569546
1320,1540.94,0.33331,0.11162,0.00169,0.81347,0.73505,0.72113,0.36904,1.84847,1.15452,0.01791,0.000568713,0.000568713,0.000568713
1321,1542.12,0.31473,0.11042,0.00184,0.80583,0.73571,0.7294,0.37362,1.85553,1.22826,0.01711,0.00056788,0.00056788,0.00056788
1322,1543.29,0.34229,0.12335,0.0016,0.75885,0.72143,0.7208,0.37449,1.8521,1.22384,0.01715,0.000567048,0.000567048,0.000567048
1323,1544.46,0.29975,0.12339,0.00146,0.76988,0.71531,0.70843,0.37433,1.85547,1.21611,0.01717,0.000566215,0.000566215,0.000566215
1324,1545.6,0.34176,0.14996,0.00151,0.68987,0.72754,0.7047,0.377,1.85008,1.22191,0.01715,0.000565382,0.000565382,0.000565382
1325,1546.73,0.40345,0.13046,0.00207,0.73236,0.718,0.70267,0.37026,1.8536,1.22531,0.01699,0.00056455,0.00056455,0.00056455
1326,1547.88,0.33676,0.12853,0.00266,0.75585,0.69365,0.69207,0.3587,1.8625,1.17363,0.01699,0.000563717,0.000563717,0.000563717
1327,1549.04,0.3328,0.15013,0.00146,0.78295,0.70725,0.71299,0.35586,1.87107,1.183,0.01703,0.000562884,0.000562884,0.000562884
1328,1550.19,0.34238,0.11482,0.00184,0.73431,0.69365,0.69006,0.34955,1.8755,1.19076,0.01705,0.000562052,0.000562052,0.000562052
1329,1551.35,0.31965,0.12131,0.00182,0.76071,0.66587,0.68598,0.35029,1.87903,1.2079,0.01704,0.000561219,0.000561219,0.000561219
1330,1552.53,0.30322,0.12629,0.00163,0.74271,0.65159,0.66703,0.3541,1.88223,1.23106,0.01701,0.000560386,0.000560386,0.000560386
1331,1553.78,0.34408,0.16471,0.00193,0.73974,0.65159,0.65185,0.34793,1.8749,1.24329,0.01699,0.000559554,0.000559554,0.000559554
1332,1555.06,0.29156,0.12239,0.00152,0.78461,0.64969,0.65179,0.34555,1.86311,1.26982,0.01633,0.000558721,0.000558721,0.000558721
1333,1556.14,0.33169,0.12856,0.00198,0.74246,0.65159,0.65422,0.35577,1.86141,1.25584,0.01631,0.000557888,0.000557888,0.000557888
1334,1557.21,0.31766,0.12512,0.00159,0.72229,0.65159,0.65462,0.34837,1.85513,1.29118,0.01708,0.000557056,0.000557056,0.000557056
1335,1558.34,0.38055,0.1413,0.00163,0.6405,0.70714,0.65569,0.35272,1.8686,1.27831,0.01778,0.000556223,0.000556223,0.000556223
1336,1559.53,0.3506,0.15702,0.0015,0.64911,0.70714,0.64615,0.34889,1.86845,1.2141,0.01775,0.00055539,0.00055539,0.00055539
1337,1560.56,0.35441,0.12614,0.00184,0.62203,0.67937,0.63441,0.33621,1.87064,1.25129,0.01772,0.000554558,0.000554558,0.000554558
1338,1561.71,0.38802,0.13434,0.00153,0.74819,0.61803,0.62857,0.33411,1.8721,1.2922,0.01775,0.000553725,0.000553725,0.000553725
1339,1562.9,0.3227,0.13803,0.00174,0.76039,0.63214,0.65089,0.3369,1.88663,1.35923,0.01723,0.000552892,0.000552892,0.000552892
1340,1564.15,0.3581,0.14135,0.00181,0.65857,0.73378,0.65133,0.3393,1.88238,1.35365,0.01715,0.00055206,0.00055206,0.00055206
1341,1565.24,0.30667,0.10608,0.00184,0.67694,0.6745,0.6352,0.3367,1.87796,1.33481,0.01718,0.000551227,0.000551227,0.000551227
1342,1566.39,0.3137,0.12126,0.0016,0.65311,0.70703,0.63497,0.3365,1.87185,1.30671,0.01707,0.000550394,0.000550394,0.000550394
1343,1567.46,0.37492,0.17746,0.00175,0.66164,0.70714,0.63563,0.33823,1.86711,1.31498,0.01691,0.000549562,0.000549562,0.000549562
1344,1568.59,0.29993,0.09965,0.00172,0.67686,0.70714,0.63429,0.34176,1.86492,1.29389,0.01676,0.000548729,0.000548729,0.000548729
1345,1569.7,0.38772,0.14931,0.00165,0.68908,0.70714,0.63872,0.34368,1.84133,1.38513,0.01605,0.000547896,0.000547896,0.000547896
1346,1570.86,0.32893,0.16208,0.00215,0.72374,0.72811,0.68895,0.35501,1.843,1.27836,0.01605,0.000547064,0.000547064,0.000547064
1347,1571.92,0.33925,0.12325,0.00155,0.70196,0.70794,0.69276,0.35736,1.85024,1.29373,0.0161,0.000546231,0.000546231,0.000546231
1348,1573.03,0.32975,0.12555,0.00165,0.72796,0.70794,0.6994,0.36061,1.84225,1.34008,0.01609,0.000545398,0.000545398,0.000545398
1349,1574.09,0.30734,0.13007,0.00155,0.73919,0.70753,0.69928,0.35443,1.83316,1.35398,0.01606,0.000544566,0.000544566,0.000544566
1350,1575.15,0.33895,0.11986,0.00139,0.74465,0.7017,0.7042,0.36111,1.81681,1.35767,0.01624,0.000543733,0.000543733,0.000543733
1351,1576.29,0.29579,0.11777,0.00211,0.7427,0.70052,0.71575,0.37223,1.8144,1.35031,0.01649,0.0005429,0.0005429,0.0005429
1352,1577.4,0.2836,0.11554,0.00166,0.78431,0.67677,0.71967,0.37051,1.81219,1.27528,0.0166,0.000542068,0.000542068,0.000542068
1353,1578.55,0.28869,0.12638,0.00188,0.78498,0.67971,0.72207,0.37446,1.80511,1.27981,0.01647,0.000541235,0.000541235,0.000541235
1354,1579.76,0.28211,0.12236,0.00157,0.77103,0.68016,0.71154,0.36305,1.82155,1.24602,0.017,0.000540402,0.000540402,0.000540402
1355,1580.84,0.36472,0.13922,0.0016,0.73278,0.74352,0.7093,0.36208,1.82277,1.23188,0.01688,0.00053957,0.00053957,0.00053957
1356,1581.95,0.34426,0.12442,0.002,0.74387,0.74112,0.70057,0.36017,1.84273,1.21595,0.01702,0.000538737,0.000538737,0.000538737
1357,1583.12,0.34863,0.1234,0.0022,0.76811,0.75323,0.70457,0.36568,1.85681,1.21428,0.01725,0.000537904,0.000537904,0.000537904
1358,1584.17,0.30437,0.13726,0.00157,0.76927,0.76349,0.7086,0.37006,1.86188,1.23738,0.01727,0.000537072,0.000537072,0.000537072
1359,1585.23,0.3637,0.14804,0.00301,0.76739,0.76349,0.71533,0.37412,1.85887,1.21674,0.01715,0.000536239,0.000536239,0.000536239
1360,1586.27,0.29497,0.12686,0.00218,0.76694,0.76349,0.72131,0.37897,1.84552,1.21834,0.01679,0.000535406,0.000535406,0.000535406
1361,1587.33,0.33017,0.10927,0.00167,0.77914,0.76349,0.72318,0.38339,1.82676,1.128,0.01749,0.000534574,0.000534574,0.000534574
1362,1588.38,0.30441,0.12068,0.00193,0.78766,0.76349,0.72318,0.38441,1.8294,1.15102,0.01668,0.000533741,0.000533741,0.000533741
1363,1589.58,0.32388,0.21072,0.00201,0.8151,0.76349,0.73108,0.39064,1.82799,1.13927,0.01662,0.000532908,0.000532908,0.000532908
1364,1590.83,0.35417,0.13987,0.00186,0.81271,0.76349,0.75394,0.39846,1.82427,1.12592,0.01659,0.000532076,0.000532076,0.000532076
1365,1591.89,0.29446,0.10196,0.00146,0.81215,0.76349,0.7529,0.40015,1.82087,1.11848,0.01659,0.000531243,0.000531243,0.000531243
1366,1592.99,0.29858,0.1402,0.00133,0.80944,0.76349,0.75,0.39987,1.81657,1.11559,0.01658,0.00053041,0.00053041,0.00053041
1367,1593.95,0.31176,0.11623,0.00151,0.79943,0.74921,0.73193,0.39512,1.81433,1.11574,0.01653,0.000529578,0.000529578,0.000529578
1368,1594.89,0.35029,0.15654,0.00161,0.80413,0.74921,0.73193,0.39143,1.81553,1.12204,0.01648,0.000528745,0.000528745,0.000528745
1369,1595.82,0.27098,0.13898,0.00156,0.81693,0.74736,0.73515,0.39191,1.81441,1.13919,0.01641,0.000527912,0.000527912,0.000527912
1370,1596.77,0.34672,0.13045,0.00148,0.80701,0.74311,0.72858,0.38655,1.81429,1.11217,0.01735,0.00052708,0.00052708,0.00052708
1371,1597.7,0.30478,0.11422,0.00156,0.77546,0.74921,0.72286,0.38154,1.82738,1.11806,0.01746,0.000526247,0.000526247,0.000526247
1372,1598.64,0.3242,0.12677,0.00152,0.78,0.74921,0.72199,0.37992,1.84787,1.22931,0.01684,0.000525414,0.000525414,0.000525414
1373,1599.57,0.315,0.13965,0.00188,0.78002,0.74921,0.73741,0.38177,1.85901,1.24278,0.01686,0.000524582,0.000524582,0.000524582
1374,1600.5,0.33886,0.20882,0.00199,0.79925,0.77688,0.74008,0.38082,1.85743,1.23177,0.01681,0.000523749,0.000523749,0.000523749
1375,1601.42,0.31048,0.17003,0.00194,0.82139,0.78211,0.73343,0.36787,1.86101,1.24457,0.01684,0.000522916,0.000522916,0.000522916
1376,1602.35,0.36069,0.17987,0.00191,0.79035,0.79127,0.7224,0.36139,1.86051,1.26153,0.01691,0.000522084,0.000522084,0.000522084
1377,1603.28,0.34081,0.13425,0.00203,0.8022,0.78689,0.71836,0.36284,1.85374,1.25738,0.01691,0.000521251,0.000521251,0.000521251
1378,1604.21,0.30499,0.12129,0.0016,0.78002,0.77698,0.69708,0.35818,1.8556,1.24963,0.01716,0.000520418,0.000520418,0.000520418
1379,1605.14,0.31542,0.11002,0.00154,0.78318,0.77698,0.69203,0.35783,1.84904,1.24302,0.01716,0.000519586,0.000519586,0.000519586
1380,1606.06,0.34027,0.14425,0.00163,0.78442,0.77698,0.69094,0.35559,1.84957,1.24375,0.01719,0.000518753,0.000518753,0.000518753
1381,1606.98,0.308,0.14253,0.00205,0.75367,0.77698,0.69728,0.35424,1.84621,1.24413,0.01718,0.00051792,0.00051792,0.00051792
1382,1607.91,0.32294,0.1383,0.00186,0.75816,0.77698,0.70107,0.35994,1.84072,1.24676,0.01717,0.000517088,0.000517088,0.000517088
1383,1608.84,0.32399,0.14424,0.00174,0.75729,0.77299,0.69152,0.35563,1.83168,1.22975,0.01795,0.000516255,0.000516255,0.000516255
1384,1609.77,0.32109,0.11186,0.00173,0.76477,0.74921,0.67862,0.35216,1.83608,1.17962,0.01714,0.000515422,0.000515422,0.000515422
1385,1610.69,0.33188,0.14962,0.00179,0.76021,0.74921,0.67715,0.3567,1.84302,1.18902,0.01713,0.00051459,0.00051459,0.00051459
1386,1611.63,0.30956,0.11978,0.00159,0.76916,0.74921,0.6777,0.35626,1.85226,1.18818,0.01713,0.000513757,0.000513757,0.000513757
1387,1612.55,0.35801,0.12471,0.00148,0.81704,0.72143,0.68678,0.35993,1.85796,1.17148,0.01716,0.000512924,0.000512924,0.000512924
1388,1613.48,0.33008,0.12683,0.00206,0.82539,0.74398,0.70241,0.36549,1.86906,1.15436,0.01726,0.000512092,0.000512092,0.000512092
1389,1614.42,0.37653,0.14457,0.00168,0.86995,0.72001,0.72944,0.37098,1.86623,1.13577,0.01824,0.000511259,0.000511259,0.000511259
1390,1615.34,0.34573,0.13557,0.0016,0.76239,0.76287,0.72163,0.36627,1.88041,1.13971,0.01847,0.000510426,0.000510426,0.000510426
1391,1616.36,0.30162,0.09802,0.0014,0.84523,0.73571,0.73651,0.37464,1.88115,1.12786,0.0182,0.000509594,0.000509594,0.000509594
1392,1617.52,0.27139,0.10992,0.00165,0.8418,0.72143,0.72605,0.37805,1.87978,1.12246,0.01812,0.000508761,0.000508761,0.000508761
1393,1618.55,0.30698,0.15938,0.002,0.84081,0.72143,0.71555,0.3801,1.87901,1.12847,0.01801,0.000507928,0.000507928,0.000507928
1394,1619.52,0.33945,0.12582,0.00151,0.83925,0.72143,0.7134,0.379,1.8717,1.13938,0.01788,0.000507096,0.000507096,0.000507096
1395,1620.49,0.29105,0.11794,0.00165,0.81017,0.72143,0.71401,0.37821,1.8674,1.15396,0.0178,0.000506263,0.000506263,0.000506263
1396,1621.44,0.29865,0.10686,0.00153,0.80145,0.72143,0.71071,0.38031,1.86982,1.15229,0.01813,0.00050543,0.00050543,0.00050543
1397,1622.43,0.27704,0.13452,0.00143,0.80141,0.72143,0.70993,0.37578,1.85786,1.16052,0.01812,0.000504598,0.000504598,0.000504598
1398,1623.38,0.31805,0.13234,0.00166,0.78872,0.7415,0.7134,0.38021,1.84704,1.19034,0.01771,0.000503765,0.000503765,0.000503765
1399,1624.44,0.3097,0.15214,0.00162,0.7621,0.74921,0.72616,0.386,1.83982,1.19784,0.01768,0.000502932,0.000502932,0.000502932
1400,1625.45,0.30265,0.13851,0.00169,0.78483,0.74921,0.73975,0.38646,1.8353,1.19988,0.01766,0.0005021,0.0005021,0.0005021
1401,1626.4,0.28142,0.13095,0.00158,0.7845,0.74921,0.74315,0.38922,1.83951,1.17282,0.01801,0.000501267,0.000501267,0.000501267
1402,1627.32,0.34036,0.11176,0.00172,0.78924,0.74921,0.74155,0.3948,1.84393,1.17727,0.01795,0.000500434,0.000500434,0.000500434
1403,1628.27,0.33042,0.1331,0.0018,0.79494,0.74921,0.72962,0.39191,1.85028,1.18649,0.01787,0.000499602,0.000499602,0.000499602
1404,1629.22,0.30326,0.1019,0.00162,0.75924,0.74921,0.72127,0.38487,1.85508,1.19481,0.01787,0.000498769,0.000498769,0.000498769
1405,1630.16,0.31352,0.11688,0.00155,0.76297,0.74921,0.71805,0.38201,1.85832,1.19832,0.01786,0.000497936,0.000497936,0.000497936
1406,1631.09,0.27679,0.12207,0.00155,0.79556,0.74183,0.72184,0.38535,1.85296,1.19631,0.01791,0.000497104,0.000497104,0.000497104
1407,1632.01,0.28336,0.10181,0.00165,0.78597,0.72143,0.71096,0.37422,1.85899,1.19496,0.01799,0.000496271,0.000496271,0.000496271
1408,1633.05,0.29415,0.14164,0.00203,0.76262,0.74921,0.71096,0.37496,1.85858,1.19152,0.01807,0.000495438,0.000495438,0.000495438
1409,1634,0.31411,0.13214,0.00153,0.80202,0.7459,0.70993,0.37385,1.8513,1.18144,0.01806,0.000494606,0.000494606,0.000494606
1410,1635.01,0.2516,0.10485,0.00138,0.80297,0.74631,0.70853,0.37428,1.84585,1.21187,0.01801,0.000493773,0.000493773,0.000493773
1411,1636.02,0.32278,0.12447,0.00161,0.76692,0.74921,0.70913,0.36721,1.85067,1.21482,0.01801,0.00049294,0.00049294,0.00049294
1412,1636.94,0.34987,0.11269,0.00148,0.7802,0.74773,0.69995,0.37109,1.84409,1.21146,0.01792,0.000492108,0.000492108,0.000492108
1413,1637.91,0.2885,0.12805,0.00141,0.77993,0.74711,0.70541,0.373,1.84035,1.21486,0.01793,0.000491275,0.000491275,0.000491275
